60,55046;109,66667;143,88119;71,56505;77,77778;140,53426;83,27992;16;86;109;14,6789
77,70701;96,86536;111,02819;77,95742;65,21739;266,91267;223,41979;17;81;157;-17,19745
60,83916;104,84422;129,37439;77,17122;109,09091;310,42296;199,71321;19;132;286;2,0979
76,74419;131,42857;93,96552;42,8789;12,5;116,71088;9,92702;2;38;43;0
65,78947;108,68946;93,23186;66,80141;31,81818;286,09626;24,71178;3;37;76;-23,68421
33,60656;272,82051;183,84615;76,37301;500;117,0412;32,60296;3;107;122;77,86885
39,50617;136;84,01747;43,15239;57,14286;123,3672;15,4035;8;69;81;50,61728
69,81132;150;134,33931;26,56505;100;182,07283;71,42676;9;71;106;-10,37736
81,87135;158,5034;130,13798;67,52057;60;269,62457;83,76474;11;88;171;-35,67251
65,06024;78,4689;104,54545;73,30076;33,33333;140,03044;39,66443;12;66;83;-3,61446
50,72464;158,57143;147,07627;45;80;154,06977;48,5649;14;103;138;0
79,06977;80,12422;148,35165;82,23483;75;149,84709;97,99642;16;65;86;1158,13953
60,39604;195,26316;113,86878;60,9454;500;126,03062;145,94598;17;85;101;957,42574
40,52288;121,37681;61,29336;82,64762;38,46154;151,25324;161,88144;18;116;153;-12,4183
73,9726;108,47458;107,2429;66,03751;30;153,5649;97,57534;19;55;73;61,64384
75,86207;98,25986;102,28311;79,78603;11,11111;365,87241;274,74293;22;130;319;-41,06583
45,97701;111,00746;154,45205;23,19859;15,78947;98,43938;138,90881;22;83;87;27,58621
82,66667;88,86338;146,36288;75,25644;13,33333;171,42857;36,83788;23;52;75;0
71,79487;140;197,16374;56,30993;16,66667;298,3871;921,57261;1;37;78;362,82051
65,55556;92,5;173,3871;40,60129;60;111,11111;8,9087;2;81;90;276,66667
54,91803;119,00826;125,4116;81,08507;16,66667;125,48638;27,00981;2;103;122;152,45902
70,73171;140,21739;164,90683;5,19443;500;123,20917;16,33397;4;35;41;480,4878
88;108,75;100;38,65981;500;137,5;15,94099;4;40;50;352
85,29412;249,0566;175;71,56505;500;199,07407;18,67449;5;43;68;0
66,07143;86,37821;85,64619;69,0755;71,42857;170,05076;10,63228;6;39;56;46,42857
35,77236;117,94872;158,17121;11,30993;500;100,25707;63,83006;13;117;123;97,56098
47;86,61654;108,2827;32,90524;140;113,48315;55,69672;14;89;100;64
73,91304;105,56507;127,48902;68,68209;21,21212;174,84277;139,69922;19;79;115;-8,69565
69,64286;75,63025;101,2437;59,03624;500;111,11111;42,32572;21;50;56;0
26,66667;152,8536;170,86165;13,67131;55,55556;114,28571;33,38731;23;66;75;2,66667
62,96296;110,6383;125,96685;33,69007;500;130,04484;22,85135;4;45;54;75,92593
78,125;139,28571;173,21429;5,19443;42,85714;65,21739;15,43968;5;37;32;134,375
86,84211;107,5;197,42063;33,69007;9,09091;79,60199;20,42185;8;40;38;1323,68421
78,49462;109,42249;87,21326;63,9465;60;286,65208;39,29284;9;46;93;436,55914
79,38144;111,56218;109,69943;54,24611;500;316,02709;70,5419;11;44;97;374,2268
35,71429;136,07595;185,10324;72,1213;4,54545;143,8646;109,81822;11;142;182;136,26374
42,67516;129;163,36272;18,43495;18,75;188,77057;84,58083;12;103;157;12,10191
87,32394;111,27273;132,04949;56,30993;5,88235;221,95704;62,10376;15;42;71;30,98592
73,89163;98,54809;95,0799;83,8845;420;453,37159;154,22705;16;70;203;-52,21675
80,43478;277,17391;153,03933;72,25533;66,66667;187,5;150,86805;16;61;92;16,30435
38,14181;134,13333;151,6141;81,57303;4,34783;204,62564;188,58691;18;255;409;0
